epoch_no,val_loss,val_amp_prediction_loss,val_mic_prediction_loss,val_vae_loss_1_loss,val_mic_mean_grad_loss,val_amp_mean_grad_loss,val_unconstrained_sleep_mic_output_grad_input_loss,val_unconstrained_sleep_amp_output_grad_input_loss,val_correction_sleep_mic_output_grad_loss,val_correction_sleep_amp_output_grad_loss,val_correction_sleep_amp_prediction_loss,val_correction_sleep_mic_prediction_loss,val_unconstrained_sleep_amp_prediction_loss,val_unconstrained_sleep_mic_prediction_loss,val_z_cond_reconstructed_error_loss,val_correction_sleep_cond_reconstructed_error_loss,val_unconstrained_sleep_cond_reconstructed_error_loss,val_amp_prediction_acc,val_amp_prediction_binary_crossentropy,val_mic_prediction_acc,val_mic_prediction_binary_crossentropy,val_vae_loss_1__kl_metric,val_vae_loss_1__rcl,val_vae_loss_1__reconstruction_acc,val_vae_loss_1__amino_acc,val_vae_loss_1__empty_acc,val_mic_mean_grad_mse,val_mic_mean_grad_huber_loss,val_amp_mean_grad_mse,val_amp_mean_grad_huber_loss,val_unconstrained_sleep_mic_output_grad_input_mse,val_unconstrained_sleep_mic_output_grad_input_huber_loss,val_unconstrained_sleep_amp_output_grad_input_mse,val_unconstrained_sleep_amp_output_grad_input_huber_loss,val_correction_sleep_mic_output_grad_mse,val_correction_sleep_mic_output_grad_huber_loss,val_correction_sleep_amp_output_grad_mse,val_correction_sleep_amp_output_grad_huber_loss,val_correction_sleep_amp_prediction_acc,val_correction_sleep_amp_prediction_binary_crossentropy,val_correction_sleep_mic_prediction_acc,val_correction_sleep_mic_prediction_binary_crossentropy,val_unconstrained_sleep_amp_prediction_acc,val_unconstrained_sleep_amp_prediction_binary_crossentropy,val_unconstrained_sleep_mic_prediction_acc,val_unconstrained_sleep_mic_prediction_binary_crossentropy,val_z_cond_reconstructed_error_mse,val_z_cond_reconstructed_error_mae,val_correction_sleep_cond_reconstructed_error_mse,val_correction_sleep_cond_reconstructed_error_mae,val_unconstrained_sleep_cond_reconstructed_error_mse,val_unconstrained_sleep_cond_reconstructed_error_mae,loss,amp_prediction_loss,mic_prediction_loss,vae_loss_1_loss,mic_mean_grad_loss,amp_mean_grad_loss,unconstrained_sleep_mic_output_grad_input_loss,unconstrained_sleep_amp_output_grad_input_loss,correction_sleep_mic_output_grad_loss,correction_sleep_amp_output_grad_loss,correction_sleep_amp_prediction_loss,correction_sleep_mic_prediction_loss,unconstrained_sleep_amp_prediction_loss,unconstrained_sleep_mic_prediction_loss,z_cond_reconstructed_error_loss,correction_sleep_cond_reconstructed_error_loss,unconstrained_sleep_cond_reconstructed_error_loss,amp_prediction_acc,amp_prediction_binary_crossentropy,mic_prediction_acc,mic_prediction_binary_crossentropy,vae_loss_1__kl_metric,vae_loss_1__rcl,vae_loss_1__reconstruction_acc,vae_loss_1__amino_acc,vae_loss_1__empty_acc,mic_mean_grad_mse,mic_mean_grad_huber_loss,amp_mean_grad_mse,amp_mean_grad_huber_loss,unconstrained_sleep_mic_output_grad_input_mse,unconstrained_sleep_mic_output_grad_input_huber_loss,unconstrained_sleep_amp_output_grad_input_mse,unconstrained_sleep_amp_output_grad_input_huber_loss,correction_sleep_mic_output_grad_mse,correction_sleep_mic_output_grad_huber_loss,correction_sleep_amp_output_grad_mse,correction_sleep_amp_output_grad_huber_loss,correction_sleep_amp_prediction_acc,correction_sleep_amp_prediction_binary_crossentropy,correction_sleep_mic_prediction_acc,correction_sleep_mic_prediction_binary_crossentropy,unconstrained_sleep_amp_prediction_acc,unconstrained_sleep_amp_prediction_binary_crossentropy,unconstrained_sleep_mic_prediction_acc,unconstrained_sleep_mic_prediction_binary_crossentropy,z_cond_reconstructed_error_mse,z_cond_reconstructed_error_mae,correction_sleep_cond_reconstructed_error_mse,correction_sleep_cond_reconstructed_error_mae,unconstrained_sleep_cond_reconstructed_error_mse,unconstrained_sleep_cond_reconstructed_error_mae
25,38.07924270629883,0.21857842803001404,0.05534754693508148,29.108434677124023,0.026623796671628952,0.08319821953773499,0.6242550611495972,1.0748785734176636,0.03197290375828743,0.08840321749448776,2.8550493717193604,4.752473831176758,1.391602635383606,3.3723866939544678,0.04454375058412552,0.04535049945116043,5.70883846282959,0.0001035748136928305,0.23683160543441772,0.0,0.05888540670275688,365.8712158203125,0.4060547351837158,0.9703166484832764,0.9680078029632568,0.9998376965522766,2.6717889308929443,0.026623796671628952,4.017097473144531,0.08319821953773499,71.55655670166016,0.6242550611495972,77.25829315185547,1.0748785734176636,2.28847599029541,0.03197290375828743,4.665718078613281,0.08840321749448776,0.5113636255264282,2.873528480529785,0.5019975304603577,4.756130218505859,0.5437529683113098,1.4277024269104004,0.5487985610961914,3.3815672397613525,0.044543731957674026,0.09730647504329681,0.045350510627031326,0.09892258048057556,5.708839416503906,1.7204946279525757,34.72339325533672,0.26330626,0.07631384,34.685093,0.041356303,0.14013928,0.65388227,1.0457416,0.06281543,0.16589838,2.8796403,4.7339306,1.3839332,3.3328133,0.0432452,0.04451671,5.824063,0.00014611447,0.28107813,0.0,0.079045154,371.12436,0.4927901,0.96316963,0.95816165,0.9989919,3.9541183,0.041356303,7.6675105,0.14013928,70.81603,0.65388227,69.65732,1.0457416,6.3263526,0.06281543,10.102738,0.16589838,0.51330936,2.8977134,0.50519353,4.7369385,0.54653096,1.420222,0.5446759,3.3421924,0.04324523,0.10214671,0.04451668,0.104734115,5.8240614,1.7397982
26,47.7983512878418,0.23871873319149017,0.05754363164305687,35.244964599609375,0.030780797824263573,0.11471777409315109,0.6572166085243225,1.0977250337600708,0.031163670122623444,0.14627856016159058,2.8402841091156006,4.743954658508301,1.387126088142395,3.4065897464752197,0.04262164235115051,0.043521735817193985,5.557258129119873,8.877841173671186e-05,0.25698888301849365,0.0,0.06115734204649925,353.06982421875,0.49288415908813477,0.9642953872680664,0.9604735374450684,0.9974767565727234,2.0904006958007812,0.030780797824263573,6.730844020843506,0.11471777409315109,106.49911499023438,0.6572166085243225,71.42715454101562,1.0977250337600708,2.086416721343994,0.031163670122623444,10.35788631439209,0.14627856016159058,0.5127397179603577,2.858748435974121,0.5030628442764282,4.747732162475586,0.5497751235961914,1.4229094982147217,0.5483546257019043,3.415435314178467,0.04262164607644081,0.10378856211900711,0.04352172464132309,0.1055719256401062,5.557258605957031,1.6964778900146484,33.583475125784226,0.25873363,0.07246303,33.545517,0.039526284,0.13062042,0.67807364,1.1006685,0.0526484,0.15252475,2.8577983,4.7163067,1.3779025,3.3497863,0.048338875,0.049571276,5.6159,0.00014611447,0.2764786,0.0,0.075186975,358.4935,0.46554837,0.9653551,0.9608704,0.99904424,4.3848677,0.039526284,7.8001485,0.13062042,76.01375,0.67807364,100.159515,1.1006685,5.8090687,0.0526484,9.082465,0.15252475,0.51558244,2.8758292,0.5078347,4.719263,0.5501857,1.4138657,0.5446796,3.3589559,0.048338883,0.10716926,0.04957123,0.109656446,5.615903,1.7024536
27,44.025577545166016,0.22295399010181427,0.05538008362054825,32.496707916259766,0.03643225133419037,0.10358121991157532,0.744874894618988,1.2389411926269531,0.030770884826779366,0.11562912166118622,2.836992025375366,4.695217609405518,1.377752423286438,3.3522164821624756,0.047807469964027405,0.04846285283565521,5.504640579223633,0.0001035748136928305,0.24127629399299622,0.0,0.059006500989198685,339.6820983886719,0.43980836868286133,0.9681203961372375,0.9653062224388123,0.9991223812103271,2.7644190788269043,0.03643225133419037,6.0462775230407715,0.10358121991157532,147.83522033691406,0.744874894618988,86.72051239013672,1.2389411926269531,1.788369059562683,0.030770884826779366,5.761961460113525,0.11562912166118622,0.5127100944519043,2.8555185794830322,0.5074869990348816,4.6989922523498535,0.5506480932235718,1.4134479761123657,0.5538884997367859,3.3610355854034424,0.04780745878815651,0.10955063998699188,0.04846285283565521,0.11096799373626709,5.504639148712158,1.6796488761901855,33.625491774894975,0.25638783,0.07343569,33.587143,0.037606653,0.12438235,0.7270114,1.1646239,0.05354868,0.14911635,2.8800986,4.739934,1.3645478,3.3560538,0.05368581,0.054955885,5.531097,0.00014426491,0.27415368,0.0,0.07616405,346.54575,0.45442215,0.96625656,0.96183974,0.99902344,3.8474543,0.037606653,6.9583354,0.12438235,101.01033,0.7270114,96.01816,1.1646239,5.7017837,0.05354868,8.708335,0.14911635,0.51339257,2.8981552,0.50528973,4.7429247,0.55096436,1.4006271,0.54627204,3.3649979,0.05368583,0.113863,0.05495602,0.1163913,5.531096,1.6922483
28,42.56757736206055,0.2253318876028061,0.058123085647821426,33.94437026977539,0.0197945237159729,0.0894792452454567,0.6836776733398438,1.209872841835022,0.04039500653743744,0.09868799895048141,2.86061429977417,4.721689224243164,1.3571826219558716,3.4294447898864746,0.05658404529094696,0.0572701096534729,5.467846870422363,0.0001035748136928305,0.24387003481388092,0.0,0.06170503422617912,329.05377197265625,0.44702088832855225,0.9675609469413757,0.9643431305885315,0.9998906254768372,0.842430830001831,0.0197945237159729,3.909071445465088,0.0894792452454567,82.37699890136719,0.6836776733398438,90.67007446289062,1.209872841835022,4.73703145980835,0.04039500653743744,4.460526466369629,0.09868799895048141,0.5063032507896423,2.879377603530884,0.5033735632896423,4.725433826446533,0.5483102798461914,1.3931567668914795,0.5484877824783325,3.437901735305786,0.056584034115076065,0.12013638764619827,0.05727012827992439,0.12149010598659515,5.467846393585205,1.6891814470291138,34.11571018533273,0.25445157,0.072044395,34.076923,0.036744215,0.11848748,0.7149856,1.2158587,0.052494325,0.13885237,2.8780463,4.7354183,1.3647323,3.3893692,0.06163408,0.06292942,5.474159,0.00014426491,0.2721793,0.0,0.07475925,333.11404,0.44756255,0.9668629,0.96253765,0.9989786,3.5912828,0.036744215,7.169956,0.11848748,90.791336,0.7149856,109.90247,1.2158587,6.2792206,0.052494325,7.633023,0.13885237,0.5142452,2.8960643,0.5058927,4.738361,0.5498768,1.4007844,0.546383,3.398125,0.061634026,0.12276856,0.06292951,0.12518394,5.474162,1.6882869
29,46.0079460144043,0.21580146253108978,0.050613678991794586,32.0810432434082,0.0195327065885067,0.06833166629076004,0.6811779737472534,1.2278151512145996,0.029412226751446724,0.08558709174394608,2.8568179607391357,4.74194860458374,1.3514453172683716,3.4648020267486572,0.06900323927402496,0.06960484385490417,5.498169422149658,8.877841173671186e-05,0.23417305946350098,0.0,0.054230496287345886,320.761474609375,0.3986792266368866,0.9711248278617859,0.9686517715454102,0.999962568283081,0.9999644160270691,0.0195327065885067,3.0950400829315186,0.06833166629076004,74.88829040527344,0.6811779737472534,108.42499542236328,1.2278151512145996,1.8284090757369995,0.029412226751446724,4.116204261779785,0.08558709174394608,0.5096324682235718,2.875420331954956,0.50341796875,4.745673656463623,0.5537849068641663,1.3874698877334595,0.5493608117103577,3.473219394683838,0.06900321692228317,0.12773598730564117,0.06960483640432358,0.1290740817785263,5.498169898986816,1.6771217584609985,35.274663964455776,0.25448945,0.07220062,35.235134,0.034788072,0.11819103,0.6977221,1.2048453,0.048545875,0.14357604,2.8635771,4.730524,1.3502988,3.4603295,0.06878849,0.070111215,5.3657556,0.00014611447,0.27224082,0.0,0.07494778,320.1049,0.4470698,0.9670624,0.9626601,0.99893683,3.5236578,0.034788072,6.8405724,0.11819103,87.64338,0.6977221,95.92364,1.2048453,6.168504,0.048545875,9.303753,0.14357604,0.51513857,2.8816485,0.5064882,4.7334795,0.5514822,1.386382,0.54353654,3.4687736,0.068788484,0.13250181,0.070111156,0.13488945,5.365753,1.6725687
30,41.837711334228516,0.21379351615905762,0.05640125274658203,31.80708122253418,0.02439252845942974,0.06304328143596649,0.6469656825065613,1.2060637474060059,0.0318564772605896,0.08060511946678162,2.8752992153167725,4.776268482208252,1.3189600706100464,3.491595983505249,0.07415632903575897,0.07505113631486893,5.085122585296631,0.0001035748136928305,0.2320835292339325,0.0,0.06000145524740219,301.0387268066406,0.3759435713291168,0.9727374911308289,0.9700995683670044,0.9999743103981018,2.8364741802215576,0.02439252845942974,3.017137289047241,0.06304328143596649,74.95246124267578,0.6469656825065613,91.57317352294922,1.2060637474060059,4.425036907196045,0.0318564772605896,3.9676105976104736,0.08060511946678162,0.5046164989471436,2.893782615661621,0.5001331567764282,4.779996395111084,0.5526012182235718,1.3555694818496704,0.5477036237716675,3.500066041946411,0.07415635883808136,0.14116813242435455,0.07505114376544952,0.14275941252708435,5.085123062133789,1.6430143117904663,36.12489001046527,0.25399688,0.072538964,36.08424,0.033437047,0.11066611,0.67332387,1.2093464,0.048953105,0.13504556,2.8732314,4.73133,1.3343158,3.4623542,0.079877585,0.08140543,5.288874,0.00014611447,0.2717556,0.0,0.075255185,307.85965,0.43818045,0.9676667,0.9631889,0.99905163,3.8738494,0.033437047,6.4953275,0.11066611,75.89093,0.67332387,90.05992,1.2093464,6.3951945,0.048953105,8.324272,0.13504556,0.51483154,2.8912694,0.5056374,4.734276,0.55082566,1.3706895,0.54430044,3.470746,0.079877585,0.14515777,0.08140552,0.14770855,5.2888684,1.6614468
31,43.81206130981445,0.21621276438236237,0.05203970521688461,33.08403396606445,0.018452614545822144,0.07386285811662674,0.6924374103546143,1.2396153211593628,0.030089950188994408,0.08340644091367722,2.886587381362915,4.754121780395508,1.3103994131088257,3.4577300548553467,0.0864621102809906,0.08735409379005432,5.242403030395508,0.0001035748136928305,0.2346249222755432,0.0,0.055626314133405685,294.4647216796875,0.3698956072330475,0.9733047485351562,0.9708977937698364,0.9996252059936523,1.4217733144760132,0.018452614545822144,4.602360725402832,0.07386285811662674,76.26383972167969,0.6924374103546143,84.43993377685547,1.2396153211593628,3.542196035385132,0.030089950188994408,4.422950267791748,0.08340644091367722,0.50732421875,2.905195474624634,0.5010653138160706,4.757840633392334,0.5545395612716675,1.3470789194107056,0.551210343837738,3.4660098552703857,0.0864621102809906,0.15298239886760712,0.08735408633947372,0.15453018248081207,5.242404460906982,1.65996253490448,37.664038410240956,0.25462624,0.07319283,37.622097,0.034345284,0.10944975,0.6798386,1.2290121,0.04691811,0.12893821,2.8721695,4.725111,1.3124919,3.4680114,0.09170036,0.09337895,5.2223873,0.00014426491,0.27235514,0.0,0.07593171,297.79437,0.4385565,0.96768576,0.963044,0.99896944,3.4049072,0.034345284,6.089653,0.10944975,88.532166,0.6798386,106.5282,1.2290121,4.480783,0.04691811,7.3345385,0.12893821,0.51439136,2.8902075,0.5059519,4.7281084,0.55108273,1.3492794,0.54424125,3.4764729,0.09170037,0.15914261,0.09337896,0.16179994,5.2223887,1.6528491
32,45.47686767578125,0.22153590619564056,0.06056475266814232,35.03517150878906,0.025190792977809906,0.07373084872961044,0.5946485996246338,1.2690725326538086,0.04192957654595375,0.08345033973455429,2.8496482372283936,4.725923538208008,1.3223155736923218,3.5229506492614746,0.09737268090248108,0.09834575653076172,5.179920196533203,8.877841173671186e-05,0.23986409604549408,0.0,0.06415612250566483,284.9247131347656,0.40751922130584717,0.9706426858901978,0.9678421020507812,0.9997844099998474,2.019606590270996,0.025190792977809906,3.491300106048584,0.07373084872961044,52.23932647705078,0.5946485996246338,119.0002670288086,1.2690725326538086,4.5925211906433105,0.04192957654595375,4.2340264320373535,0.08345033973455429,0.50830078125,2.8682026863098145,0.5036695003509521,4.729701995849609,0.5496715307235718,1.359076976776123,0.5454397201538086,3.531134605407715,0.09737267345190048,0.16655133664608002,0.09834574162960052,0.1680864691734314,5.179921627044678,1.6511585712432861,37.042268534952946,0.25271222,0.072731666,37.00001,0.03437294,0.10331776,0.69411856,1.2676982,0.043098804,0.12471016,2.862998,4.722288,1.3038316,3.4836402,0.09703102,0.09874355,5.1621575,0.00014426491,0.2704751,0.0,0.07547397,289.60852,0.433761,0.96815753,0.9636731,0.99904746,3.895493,0.03437294,5.757621,0.10331776,101.58454,0.69411856,122.22548,1.2676982,3.8173518,0.043098804,7.681012,0.12471016,0.5143969,2.8810744,0.5068378,4.7252483,0.5516413,1.3407419,0.5430816,3.491898,0.09703114,0.16562854,0.09874356,0.1682604,5.162159,1.6497298
33,46.70398712158203,0.23598133027553558,0.061242345720529556,38.56370162963867,0.02674543298780918,0.09440772980451584,0.6544250845909119,1.2877651453018188,0.02956199087202549,0.10163375735282898,2.8449296951293945,4.727824687957764,1.303849697113037,3.532788038253784,0.10788483917713165,0.10882224887609482,5.199473857879639,0.0001035748136928305,0.25432294607162476,0.0,0.06485521048307419,280.3125915527344,0.46145713329315186,0.9668425917625427,0.9627599716186523,0.9999572038650513,2.365893840789795,0.02674543298780918,5.803589820861816,0.09440772980451584,73.19622802734375,0.6544250845909119,114.6187744140625,1.2877651453018188,1.8174375295639038,0.02956199087202549,4.88928747177124,0.10163375735282898,0.5111417174339294,2.863445997238159,0.5040985941886902,4.731575965881348,0.5513731241226196,1.3403573036193848,0.5484582185745239,3.540717840194702,0.10788485407829285,0.1749391108751297,0.1088222786784172,0.17629685997962952,5.199471950531006,1.6578606367111206,35.95149697769772,0.25073624,0.07120507,35.90904,0.03014661,0.096651725,0.6645602,1.2636064,0.044097822,0.1166961,2.873846,4.736411,1.2986699,3.4987473,0.10246992,0.10429673,5.1304026,0.00014611447,0.2684972,0.0,0.07392833,283.86362,0.42008168,0.9691578,0.9648736,0.9990327,2.8879223,0.03014661,5.893334,0.096651725,92.52209,0.6645602,124.46829,1.2636064,4.9576745,0.044097822,6.396797,0.1166961,0.5139549,2.8918884,0.5060998,4.73937,0.5514156,1.3355892,0.5427043,3.5069818,0.10247007,0.17093971,0.10429671,0.17366724,5.130404,1.646269
34,42.55925750732422,0.22609812021255493,0.059004999697208405,38.09438705444336,0.02375815436244011,0.09087202697992325,0.6596604585647583,1.2622004747390747,0.03032633475959301,0.10345065593719482,2.842280387878418,4.694989204406738,1.2986829280853271,3.5099151134490967,0.10749613493680954,0.10886610299348831,5.059559345245361,8.877841173671186e-05,0.24454642832279205,0.0,0.06255707144737244,277.53826904296875,0.4612906873226166,0.9670140743255615,0.9633510708808899,0.9997968673706055,2.587162733078003,0.02375815436244011,5.099699974060059,0.09087202697992325,102.76612854003906,0.6596604585647583,112.6846923828125,1.2622004747390747,3.3904576301574707,0.03032633475959301,5.564385890960693,0.10345065593719482,0.5105498433113098,2.8610408306121826,0.5064364075660706,4.698693752288818,0.5470229387283325,1.3358750343322754,0.5493903756141663,3.5181705951690674,0.10749612003564835,0.1772899627685547,0.10886609554290771,0.17938107252120972,5.059562683105469,1.6313679218292236,35.437650386582725,0.24965547,0.071198314,35.39482,0.030422067,0.09418642,0.67733735,1.2601148,0.04047808,0.11185305,2.8845744,4.741444,1.2946736,3.496712,0.107609436,0.10937951,5.0094237,0.00014611447,0.26745573,0.0,0.073923014,279.62582,0.41415083,0.9696642,0.96551853,0.9990224,3.17484,0.030422067,5.305605,0.09418642,144.48518,0.67733735,110.60272,1.2601148,4.1378374,0.04047808,7.109009,0.11185305,0.5125085,2.9026077,0.50571513,4.744384,0.55291194,1.3316088,0.54460007,3.5048747,0.10760942,0.17551023,0.10937964,0.17813765,5.0094194,1.6317576
35,45.130184173583984,0.21701756119728088,0.05751591548323631,34.232120513916016,0.022187570109963417,0.0737420842051506,0.6431069374084473,1.2158751487731934,0.025527574121952057,0.08998117595911026,2.841078996658325,4.746607303619385,1.272051453590393,3.5087478160858154,0.12541724741458893,0.12650847434997559,5.07530403137207,0.0001035748136928305,0.23549333214759827,0.0,0.06108749285340309,271.05084228515625,0.40208399295806885,0.9709358811378479,0.9684382081031799,0.9999179244041443,1.7957160472869873,0.022187570109963417,3.771139621734619,0.0737420842051506,85.65998840332031,0.6431069374084473,84.28199005126953,1.2158751487731934,1.4213991165161133,0.025527574121952057,5.627846717834473,0.08998117595911026,0.5096176862716675,2.859773635864258,0.5027077198028564,4.750324249267578,0.5505297183990479,1.3093181848526,0.5456172823905945,3.517002582550049,0.12541726231575012,0.187761127948761,0.12650854885578156,0.1893463134765625,5.075302600860596,1.6479817628860474,34.60808141935956,0.24845988,0.07153949,34.564724,0.027501,0.09067367,0.6294625,1.2497283,0.03937519,0.108407855,2.8741853,4.7353835,1.2765636,3.4997523,0.11333787,0.11512678,5.066238,0.00014426491,0.26626238,0.0,0.074243516,276.37958,0.40381223,0.9704321,0.9663666,0.99916065,2.309766,0.027501,4.806366,0.09067367,96.42958,0.6294625,126.27974,1.2497283,4.428768,0.03937519,6.1831226,0.108407855,0.51363486,2.8922288,0.50620526,4.738328,0.5527843,1.3138025,0.54257107,3.5080292,0.11333787,0.18053804,0.11512681,0.18313451,5.066231,1.6425469
36,38.64860153198242,0.21611832082271576,0.0554400309920311,32.4112434387207,0.016827009618282318,0.07155495136976242,0.6125340461730957,1.272571325302124,0.025722043588757515,0.08703071624040604,2.8595268726348877,4.761127471923828,1.274669885635376,3.497854709625244,0.11193028092384338,0.11323069781064987,4.980425834655762,0.0001035748136928305,0.2344791740179062,0.0,0.05906187742948532,270.0120849609375,0.37186360359191895,0.9733517169952393,0.9709692001342773,0.999393105506897,0.9361422657966614,0.016827009618282318,4.319955825805664,0.07155495136976242,84.69140625,0.6125340461730957,105.95011901855469,1.272571325302124,2.2660529613494873,0.025722043588757515,6.566947937011719,0.08703071624040604,0.5095288753509521,2.878143072128296,0.5015684366226196,4.764888286590576,0.5485765933990479,1.3120951652526855,0.5460315942764282,3.5061213970184326,0.11193026602268219,0.17757676541805267,0.11323066800832748,0.1793781965970993,4.980427265167236,1.6262526512145996,34.379615140232175,0.24803963,0.06977041,34.336082,0.026736526,0.08496309,0.61323386,1.2632811,0.039043326,0.10308588,2.8805244,4.7438607,1.2666795,3.5064628,0.11759817,0.1193896,4.976193,0.00014426491,0.26578078,0.0,0.0724743,272.5839,0.40201738,0.9706617,0.96670383,0.99907756,2.7572246,0.026736526,4.4052153,0.08496309,79.36211,0.61323386,113.22576,1.2632811,4.9932284,0.039043326,6.4960113,0.10308588,0.5129247,2.8985648,0.505778,4.7468004,0.5513639,1.3040432,0.541441,3.5147765,0.1175983,0.18453771,0.119389534,0.18707815,4.9761972,1.6296785
37,36.69989013671875,0.21114997565746307,0.053833186626434326,30.04314613342285,0.018229342997074127,0.05206714943051338,0.5697529315948486,1.265039324760437,0.024900736287236214,0.06575056910514832,2.8599326610565186,4.729530334472656,1.2680110931396484,3.510791540145874,0.13033780455589294,0.13139747083187103,4.740529537200928,8.877841173671186e-05,0.2294827550649643,0.0,0.05736640468239784,257.66168212890625,0.34453681111335754,0.9753055572509766,0.9730404019355774,0.9994504451751709,2.3644063472747803,0.018229342997074127,2.694190502166748,0.05206714943051338,64.21724700927734,0.5697529315948486,146.3411407470703,1.265039324760437,2.547348976135254,0.024900736287236214,3.2096197605133057,0.06575056910514832,0.508359968662262,2.8784759044647217,0.50537109375,4.733157157897949,0.5512990951538086,1.3054198026657104,0.5476887822151184,3.519256830215454,0.13033784925937653,0.19392217695713043,0.13139745593070984,0.19542182981967926,4.740528583526611,1.602266788482666,33.85863498530605,0.24604703,0.0682358,33.814785,0.025774164,0.08710567,0.6137911,1.2883185,0.036661204,0.10262232,2.8975463,4.7641225,1.2646407,3.480725,0.12383005,0.12561518,4.8852286,0.00014611447,0.26383486,0.0,0.070970565,268.27405,0.39537835,0.97119945,0.9673831,0.99907047,2.5782375,0.025774164,5.8951106,0.08710567,80.91885,0.6137911,146.07115,1.2883185,4.935109,0.036661204,6.031415,0.10262232,0.51102704,2.9155624,0.5040986,4.7670426,0.55124736,1.3022556,0.54199773,3.489291,0.12383,0.18897441,0.12561497,0.19147578,4.8852224,1.6144882
38,37.682342529296875,0.2132415771484375,0.054380178451538086,31.53260040283203,0.017277739942073822,0.057297516614198685,0.6110588908195496,1.3312891721725464,0.024757154285907745,0.07076983898878098,2.878743886947632,4.754939556121826,1.2537847757339478,3.528313636779785,0.12581618130207062,0.12692388892173767,4.858162879943848,0.0001035748136928305,0.23153579235076904,0.0,0.05793575569987297,262.52093505859375,0.36670219898223877,0.9739221334457397,0.9716095328330994,0.9988546371459961,1.3697012662887573,0.017277739942073822,3.2290985584259033,0.057297516614198685,79.84449005126953,0.6110588908195496,125.94464874267578,1.3312891721725464,1.7294515371322632,0.024757154285907745,4.043944835662842,0.07076983898878098,0.5064955949783325,2.897193431854248,0.5024709701538086,4.758634090423584,0.5501745939254761,1.291363000869751,0.5457800626754761,3.5365984439849854,0.125816211104393,0.19268636405467987,0.1269238442182541,0.19431394338607788,4.858162879943848,1.616361379623413,33.22604629532857,0.24417266,0.06743406,33.182446,0.027619593,0.08186703,0.6155996,1.3269409,0.03261839,0.09887498,2.895613,4.7648463,1.2406355,3.5033312,0.12434668,0.12614137,4.8420854,0.00014426491,0.26190138,0.0,0.07011701,265.39975,0.38762435,0.9717707,0.96808046,0.9990718,3.533996,0.027619593,5.0856824,0.08186703,94.3709,0.6155996,141.71066,1.3269409,3.0318666,0.03261839,6.4138427,0.09887498,0.5119703,2.9136484,0.504278,4.767748,0.55234784,1.2783725,0.54206246,3.5117385,0.12434682,0.19111541,0.12614138,0.19356897,4.842079,1.6104131
39,37.57025909423828,0.21325625479221344,0.05359999090433121,32.925907135009766,0.02560715191066265,0.06316570937633514,0.5594262480735779,1.3101954460144043,0.021866895258426666,0.07348669320344925,2.8687350749969482,4.739579677581787,1.2361055612564087,3.4827287197113037,0.12627123296260834,0.12735913693904877,4.746511936187744,8.877841173671186e-05,0.23154135048389435,0.0,0.05712958052754402,257.0415954589844,0.3891451358795166,0.9723756909370422,0.9700000882148743,0.999958872795105,3.958223819732666,0.02560715191066265,3.6602210998535156,0.06316570937633514,74.37834167480469,0.5594262480735779,123.73341369628906,1.3101954460144043,1.8310821056365967,0.021866895258426666,3.7085037231445312,0.07348669320344925,0.5079012513160706,2.887256145477295,0.502382218837738,4.7432379722595215,0.55322265625,1.2737594842910767,0.5484877824783325,3.4911482334136963,0.12627118825912476,0.1938837319612503,0.12735912203788757,0.19543133676052094,4.746511459350586,1.6032674312591553,32.71920628032901,0.24409027,0.06821695,32.675285,0.0242307,0.07849577,0.63059247,1.3206657,0.031759296,0.09510373,2.888629,4.760809,1.2329429,3.4755647,0.12695295,0.12873079,4.7527456,0.00014611447,0.26186126,0.0,0.070919245,261.3608,0.3809505,0.97229534,0.96866125,0.9991034,2.4009533,0.0242307,4.840822,0.07849577,101.17912,0.63059247,157.95888,1.3206657,3.2249243,0.031759296,5.459875,0.09510373,0.51259726,2.9066353,0.5049586,4.763701,0.5524089,1.2707381,0.5429299,3.4840276,0.12695304,0.19353226,0.12873067,0.19598572,4.7527447,1.602241
